who_region,income_group,indicator_code,year,mean,median,std,count
African,High-income,diab_tx_crude,1990,24.576098,24.576098,2.782180927043027,2
African,High-income,diab_tx_crude,1991,24.831786,24.831786,2.839627696160187,2
African,High-income,diab_tx_crude,1992,25.096840999999998,25.096840999999998,2.873708828799813,2
African,High-income,diab_tx_crude,1993,25.381884,25.381884,2.8891407271924283,2
African,High-income,diab_tx_crude,1994,25.6927265,25.6927265,2.890938899736988,2
African,High-income,diab_tx_crude,1995,26.048533,26.048533,2.8788735367296017,2
African,High-income,diab_tx_crude,1996,26.4293635,26.4293635,2.832079331271021,2
African,High-income,diab_tx_crude,1997,26.819318,26.819318,2.780175572211582,2
African,High-income,diab_tx_crude,1998,27.216445,27.216445,2.7531315662583205,2
African,High-income,diab_tx_crude,1999,27.627513,27.627513,2.7397516917447113,2
African,High-income,diab_tx_crude,2000,28.064881,28.064881,2.737494606899161,2
African,High-income,diab_tx_crude,2001,28.527144,28.527144,2.71972359927438,2
African,High-income,diab_tx_crude,2002,29.0365755,29.0365755,2.6788577770692683,2
African,High-income,diab_tx_crude,2003,29.624548500000003,29.624548500000003,2.639910335561514,2
African,High-income,diab_tx_crude,2004,30.2803535,30.2803535,2.598801975730451,2
African,High-income,diab_tx_crude,2005,30.9791225,30.9791225,2.5542188931766363,2
African,High-income,diab_tx_crude,2006,31.726022,31.726022,2.508949209938296,2
African,High-income,diab_tx_crude,2007,32.5275185,32.5275185,2.455829227215219,2
African,High-income,diab_tx_crude,2008,33.386742,33.386742,2.408517419592808,2
African,High-income,diab_tx_crude,2009,34.3027365,34.3027365,2.357009640330836,2
African,High-income,diab_tx_crude,2010,35.285525,35.285525,2.313404486455405,2
African,High-income,diab_tx_crude,2011,36.3526775,36.3526775,2.29174509864088,2
African,High-income,diab_tx_crude,2012,37.513668499999994,37.513668499999994,2.2823971469935938,2
African,High-income,diab_tx_crude,2013,38.7464675,38.7464675,2.2912755797381723,2
African,High-income,diab_tx_crude,2014,40.038497500000005,40.038497500000005,2.3109430477500967,2
African,High-income,diab_tx_crude,2015,41.3886785,41.3886785,2.3372785327086043,2
African,High-income,diab_tx_crude,2016,42.8000585,42.8000585,2.3891674425256397,2
African,High-income,diab_tx_crude,2017,44.282241,44.282241,2.4604841111557674,2
African,High-income,diab_tx_crude,2018,45.809968,45.809968,2.5479857469004754,2
African,High-income,diab_tx_crude,2019,47.365868000000006,47.365868000000006,2.629276156679252,2
African,High-income,diab_tx_crude,2020,48.9371195,48.9371195,2.6982650297857127,2
African,High-income,diab_tx_crude,2021,50.52986,50.52986,2.77257417431383,2
African,High-income,diab_tx_crude,2022,52.1127195,52.1127195,2.835408389996844,2
African,High-income,diab_tx_std,1990,24.844015499999998,24.844015499999998,2.574484573525446,2
African,High-income,diab_tx_std,1991,25.1875645,25.1875645,2.588915208715902,2
African,High-income,diab_tx_std,1992,25.5548035,25.5548035,2.5911242103003285,2
African,High-income,diab_tx_std,1993,25.946796,25.946796,2.5779798023448524,2
African,High-income,diab_tx_std,1994,26.3615545,26.3615545,2.5575224960583447,2
African,High-income,diab_tx_std,1995,26.7992955,26.7992955,2.5273672202678608,2
African,High-income,diab_tx_std,1996,27.260779999999997,27.260779999999997,2.496054410676577,2
African,High-income,diab_tx_std,1997,27.7439205,27.7439205,2.4571189899841066,2
African,High-income,diab_tx_std,1998,28.246978,28.246978,2.411591919877407,2
African,High-income,diab_tx_std,1999,28.777251999999997,28.777251999999997,2.3608032682119013,2
African,High-income,diab_tx_std,2000,29.335007,29.335007,2.3077250047889146,2
African,High-income,diab_tx_std,2001,29.921262,29.921262,2.24620954325281,2
African,High-income,diab_tx_std,2002,30.535526500000003,30.535526500000003,2.1754331042035084,2
African,High-income,diab_tx_std,2003,31.183274500000003,31.183274500000003,2.0954465993292484,2
African,High-income,diab_tx_std,2004,31.8636135,31.8636135,2.014596009968376,2
African,High-income,diab_tx_std,2005,32.577677,32.577677,1.928961843232779,2
African,High-income,diab_tx_std,2006,33.3264545,33.3264545,1.8512303018837197,2
African,High-income,diab_tx_std,2007,34.109077,34.109077,1.7794483569915704,2
African,High-income,diab_tx_std,2008,34.933978499999995,34.933978499999995,1.7112839703919673,2
African,High-income,diab_tx_std,2009,35.811311,35.811311,1.640337825715178,2
African,High-income,diab_tx_std,2010,36.752209,36.752209,1.573417239943687,2
African,High-income,diab_tx_std,2011,37.753737,37.753737,1.520131087127025,2
African,High-income,diab_tx_std,2012,38.823584,38.823584,1.4785786642373813,2
African,High-income,diab_tx_std,2013,39.959675000000004,39.959675000000004,1.444216103098845,2
African,High-income,diab_tx_std,2014,41.167009,41.167009,1.4199397130871465,2
African,High-income,diab_tx_std,2015,42.4411595,42.4411595,1.4027563111975287,2
African,High-income,diab_tx_std,2016,43.7685965,43.7685965,1.40381838558287,2
African,High-income,diab_tx_std,2017,45.1566235,45.1566235,1.4214932266854101,2
African,High-income,diab_tx_std,2018,46.5903015,46.5903015,1.4472432272291011,2
African,High-income,diab_tx_std,2019,48.062239500000004,48.062239500000004,1.4751711166588424,2
African,High-income,diab_tx_std,2020,49.5602235,49.5602235,1.4981535012609657,2
African,High-income,diab_tx_std,2021,51.075038,51.075038,1.524691925865679,2
African,High-income,diab_tx_std,2022,52.58739,52.58739,1.559618758215612,2
African,High-income,htn_ctrl_crude,1990,3.35,3.35,2.1920310216782974,2
African,High-income,htn_ctrl_crude,1991,3.65,3.65,2.3334523779156067,2
African,High-income,htn_ctrl_crude,1992,3.9000000000000004,3.9000000000000004,2.5455844122715714,2
African,High-income,htn_ctrl_crude,1993,4.25,4.25,2.7577164466275357,2
African,High-income,htn_ctrl_crude,1994,4.65,4.65,3.0405591591021546,2
African,High-income,htn_ctrl_crude,1995,5.050000000000001,5.050000000000001,3.323401871576774,2
African,High-income,htn_ctrl_crude,1996,5.6,5.6,3.6769552621700465,2
African,High-income,htn_ctrl_crude,1997,6.1,6.1,3.9597979746446663,2
African,High-income,htn_ctrl_crude,1998,6.75,6.75,4.31335136523794,2
African,High-income,htn_ctrl_crude,1999,7.35,7.35,4.737615433949868,2
African,High-income,htn_ctrl_crude,2000,8.0,8.0,5.091168824543142,2
African,High-income,htn_ctrl_crude,2001,8.7,8.7,5.5154328932550705,2
African,High-income,htn_ctrl_crude,2002,9.45,9.45,6.010407640085654,2
African,High-income,htn_ctrl_crude,2003,10.25,10.25,6.434671708797583,2
African,High-income,htn_ctrl_crude,2004,11.05,11.05,7.000357133746821,2
African,High-income,htn_ctrl_crude,2005,11.850000000000001,11.850000000000001,7.424621202458751,2
African,High-income,htn_ctrl_crude,2006,12.7,12.7,7.919595949289333,2
African,High-income,htn_ctrl_crude,2007,13.55,13.55,8.414570696119917,2
African,High-income,htn_ctrl_crude,2008,14.45,14.45,8.838834764831844,2
African,High-income,htn_ctrl_crude,2009,15.35,15.35,9.263098833543772,2
African,High-income,htn_ctrl_crude,2010,16.35,16.35,9.687362902255702,2
African,High-income,htn_ctrl_crude,2011,17.35,17.35,10.111626970967631,2
African,High-income,htn_ctrl_crude,2012,18.45,18.45,10.535891039679557,2
African,High-income,htn_ctrl_crude,2013,19.6,19.6,11.030865786510141,2
African,High-income,htn_ctrl_crude,2014,20.75,20.75,11.384419177103416,2
African,High-income,htn_ctrl_crude,2015,22.0,22.0,11.73797256769669,2
African,High-income,htn_ctrl_crude,2016,23.2,23.2,12.020815280171307,2
African,High-income,htn_ctrl_crude,2017,24.4,24.4,12.303657992645928,2
African,High-income,htn_ctrl_crude,2018,25.75,25.75,12.515790027001893,2
African,High-income,htn_ctrl_crude,2019,27.05,27.05,12.6572113832392,2
African,High-income,htn_ctrl_std,1990,3.45,3.45,2.1920310216782974,2
African,High-income,htn_ctrl_std,1991,3.75,3.75,2.333452377915607,2
African,High-income,htn_ctrl_std,1992,4.0,4.0,2.545584412271571,2
African,High-income,htn_ctrl_std,1993,4.35,4.35,2.7577164466275352,2
African,High-income,htn_ctrl_std,1994,4.800000000000001,4.800000000000001,2.9698484809835,2
African,High-income,htn_ctrl_std,1995,5.25,5.25,3.323401871576773,2
African,High-income,htn_ctrl_std,1996,5.75,5.75,3.6062445840513924,2
African,High-income,htn_ctrl_std,1997,6.3,6.3,3.959797974644666,2
African,High-income,htn_ctrl_std,1998,6.9,6.9,4.242640687119286,2
African,High-income,htn_ctrl_std,1999,7.5,7.5,4.666904755831214,2
African,High-income,htn_ctrl_std,2000,8.25,8.25,5.020458146424487,2
African,High-income,htn_ctrl_std,2001,8.95,8.95,5.444722215136416,2
African,High-income,htn_ctrl_std,2002,9.7,9.7,5.79827560572969,2
African,High-income,htn_ctrl_std,2003,10.45,10.45,6.293250352560273,2
African,High-income,htn_ctrl_std,2004,11.3,11.3,6.788225099390857,2
African,High-income,htn_ctrl_std,2005,12.149999999999999,12.149999999999999,7.141778489984129,2
African,High-income,htn_ctrl_std,2006,13.0,13.0,7.636753236814713,2
African,High-income,htn_ctrl_std,2007,13.85,13.85,7.990306627407987,2
African,High-income,htn_ctrl_std,2008,14.7,14.7,8.48528137423857,2
African,High-income,htn_ctrl_std,2009,15.649999999999999,15.649999999999999,8.838834764831843,2
African,High-income,htn_ctrl_std,2010,16.65,16.65,9.263098833543772,2
African,High-income,htn_ctrl_std,2011,17.65,17.65,9.6873629022557,2
African,High-income,htn_ctrl_std,2012,18.75,18.75,10.11162697096763,2
African,High-income,htn_ctrl_std,2013,19.85,19.85,10.535891039679559,2
African,High-income,htn_ctrl_std,2014,21.0,21.0,10.889444430272832,2
African,High-income,htn_ctrl_std,2015,22.200000000000003,22.200000000000003,11.172287142747452,2
African,High-income,htn_ctrl_std,2016,23.4,23.4,11.455129855222069,2
African,High-income,htn_ctrl_std,2017,24.6,24.6,11.737972567696689,2
African,High-income,htn_ctrl_std,2018,25.849999999999998,25.849999999999998,11.950104602052653,2
African,High-income,htn_ctrl_std,2019,27.15,27.15,12.232947314527271,2
African,High-income,htn_tx_crude,1990,24.5,24.5,11.879393923933996,2
African,High-income,htn_tx_crude,1991,25.35,25.35,12.232947314527273,2
African,High-income,htn_tx_crude,1992,26.15,26.15,12.51579002700189,2
African,High-income,htn_tx_crude,1993,27.05,27.05,12.798632739476512,2
African,High-income,htn_tx_crude,1994,28.049999999999997,28.049999999999997,13.081475451951126,2
African,High-income,htn_tx_crude,1995,29.05,29.05,13.364318164425747,2
African,High-income,htn_tx_crude,1996,30.150000000000002,30.150000000000002,13.50573952066306,2
African,High-income,htn_tx_crude,1997,31.25,31.25,13.647160876900365,2
African,High-income,htn_tx_crude,1998,32.400000000000006,32.400000000000006,13.859292911256334,2
African,High-income,htn_tx_crude,1999,33.55,33.55,13.930003589374985,2
African,High-income,htn_tx_crude,2000,34.7,34.7,14.142135623730955,2
African,High-income,htn_tx_crude,2001,35.75,35.75,14.354267658086913,2
African,High-income,htn_tx_crude,2002,36.8,36.8,14.566399692442877,2
African,High-income,htn_tx_crude,2003,37.849999999999994,37.849999999999994,14.778531726798839,2
African,High-income,htn_tx_crude,2004,38.9,38.9,14.990663761154806,2
African,High-income,htn_tx_crude,2005,39.9,39.9,15.132085117392117,2
African,High-income,htn_tx_crude,2006,41.05,41.05,15.202795795510768,2
African,High-income,htn_tx_crude,2007,42.2,42.2,15.27350647362943,2
African,High-income,htn_tx_crude,2008,43.35,43.35,15.344217151748083,2
African,High-income,htn_tx_crude,2009,44.45,44.45,15.344217151748081,2
African,High-income,htn_tx_crude,2010,45.65,45.65,15.344217151748083,2
African,High-income,htn_tx_crude,2011,46.75,46.75,15.202795795510772,2
African,High-income,htn_tx_crude,2012,47.8,47.8,15.132085117392114,2
African,High-income,htn_tx_crude,2013,48.95,48.95,14.919953083036157,2
African,High-income,htn_tx_crude,2014,50.05,50.05,14.778531726798839,2
African,High-income,htn_tx_crude,2015,51.15,51.15,14.495689014324224,2
African,High-income,htn_tx_crude,2016,52.25,52.25,14.2128463018496,2
African,High-income,htn_tx_crude,2017,53.35,53.35,13.930003589374987,2
African,High-income,htn_tx_crude,2018,54.45,54.45,13.505739520663061,2
African,High-income,htn_tx_crude,2019,55.550000000000004,55.550000000000004,13.222896808188441,2
African,High-income,htn_tx_std,1990,24.700000000000003,24.700000000000003,11.313708498984765,2
African,High-income,htn_tx_std,1991,25.65,25.65,11.525840533340721,2
African,High-income,htn_tx_std,1992,26.7,26.7,11.73797256769669,2
African,High-income,htn_tx_std,1993,27.75,27.75,11.950104602052653,2
African,High-income,htn_tx_std,1994,28.799999999999997,28.799999999999997,12.162236636408617,2
African,High-income,htn_tx_std,1995,29.950000000000003,29.950000000000003,12.374368670764586,2
African,High-income,htn_tx_std,1996,31.1,31.1,12.586500705120548,2
African,High-income,htn_tx_std,1997,32.3,32.3,12.727922061357852,2
African,High-income,htn_tx_std,1998,33.5,33.5,13.010764773832474,2
African,High-income,htn_tx_std,1999,34.7,34.7,13.152186130069788,2
African,High-income,htn_tx_std,2000,35.9,35.9,13.293607486307092,2
African,High-income,htn_tx_std,2001,37.1,37.1,13.435028842544403,2
African,High-income,htn_tx_std,2002,38.4,38.4,13.57645019878171,2
African,High-income,htn_tx_std,2003,39.599999999999994,39.599999999999994,13.717871555019018,2
African,High-income,htn_tx_std,2004,40.8,40.8,13.859292911256329,2
African,High-income,htn_tx_std,2005,42.0,42.0,14.00071426749364,2
African,High-income,htn_tx_std,2006,43.05,43.05,14.071424945612293,2
African,High-income,htn_tx_std,2007,44.150000000000006,44.150000000000006,14.21284630184961,2
African,High-income,htn_tx_std,2008,45.150000000000006,45.150000000000006,14.21284630184961,2
African,High-income,htn_tx_std,2009,46.25,46.25,14.2128463018496,2
African,High-income,htn_tx_std,2010,47.25,47.25,14.2128463018496,2
African,High-income,htn_tx_std,2011,48.25,48.25,14.0714249456123,2
African,High-income,htn_tx_std,2012,49.3,49.3,14.000714267493642,2
African,High-income,htn_tx_std,2013,50.25,50.25,13.788582233137676,2
African,High-income,htn_tx_std,2014,51.25,51.25,13.647160876900365,2
African,High-income,htn_tx_std,2015,52.2,52.2,13.435028842544403,2
African,High-income,htn_tx_std,2016,53.15,53.15,13.08147545195113,2
African,High-income,htn_tx_std,2017,54.1,54.1,12.869343417595168,2
African,High-income,htn_tx_std,2018,55.0,55.0,12.586500705120544,2
African,High-income,htn_tx_std,2019,55.8,55.8,12.303657992645924,2
African,Low-income,diab_tx_crude,1990,14.735844823684209,15.4585995,4.0547863613068325,38
African,Low-income,diab_tx_crude,1991,14.71344247368421,15.527362,4.0743725221629905,38
African,Low-income,diab_tx_crude,1992,14.696506565789473,15.5796905,4.100614883692273,38
African,Low-income,diab_tx_crude,1993,14.696083057894738,15.5466215,4.13465130879516,38
African,Low-income,diab_tx_crude,1994,14.691499281578947,15.525984000000001,4.16679428432311,38
African,Low-income,diab_tx_crude,1995,14.676371673684212,15.4454,4.182134320989508,38
African,Low-income,diab_tx_crude,1996,14.68953875,15.3054445,4.2137610147291555,38
African,Low-income,diab_tx_crude,1997,14.716992939473684,15.189998500000002,4.267693303224714,38
African,Low-income,diab_tx_crude,1998,14.74268142894737,15.085314,4.316780334151325,38
African,Low-income,diab_tx_crude,1999,14.77294802631579,14.991957,4.361671989820568,38
African,Low-income,diab_tx_crude,2000,14.81180305263158,14.912813,4.407910390996477,38
African,Low-income,diab_tx_crude,2001,14.85425010263158,14.850097,4.4482348873248485,38
African,Low-income,diab_tx_crude,2002,14.897822305263158,14.79757,4.485855997642943,38
African,Low-income,diab_tx_crude,2003,14.940342555263157,14.7459715,4.521430021385998,38
African,Low-income,diab_tx_crude,2004,14.984302744736842,14.805951,4.556833509366995,38
African,Low-income,diab_tx_crude,2005,15.03596630263158,14.8789605,4.600419377880717,38
African,Low-income,diab_tx_crude,2006,15.091263455263157,14.930191,4.645845706963345,38
African,Low-income,diab_tx_crude,2007,15.147560794736842,14.9072215,4.6908882059387125,38
African,Low-income,diab_tx_crude,2008,15.199441478947369,14.931854,4.728483386965611,38
African,Low-income,diab_tx_crude,2009,15.251618318421052,15.014845000000001,4.7716841064562985,38
African,Low-income,diab_tx_crude,2010,15.31390800263158,15.107549500000001,4.818181158330297,38
African,Low-income,diab_tx_crude,2011,15.388103747368422,15.104829500000001,4.861071787549603,38
African,Low-income,diab_tx_crude,2012,15.474012839473684,15.135637,4.904387883849867,38
African,Low-income,diab_tx_crude,2013,15.569217873684211,15.2376185,4.946522180616314,38
African,Low-income,diab_tx_crude,2014,15.674294731578946,15.340254999999999,4.993593474446139,38
African,Low-income,diab_tx_crude,2015,15.788349834210527,15.4685165,5.045923861514763,38
African,Low-income,diab_tx_crude,2016,15.908121568421052,15.5862815,5.100582111475481,38
African,Low-income,diab_tx_crude,2017,16.036851234210527,15.7586895,5.159058354189206,38
African,Low-income,diab_tx_crude,2018,16.170704257894737,15.914574,5.21421101400916,38
African,Low-income,diab_tx_crude,2019,16.31127225,16.064721,5.269381954972106,38
African,Low-income,diab_tx_crude,2020,16.46101944210526,16.221212,5.3299115857815735,38
African,Low-income,diab_tx_crude,2021,16.62640414210526,16.3876105,5.394800664715838,38
African,Low-income,diab_tx_crude,2022,16.80803030263158,16.7052595,5.468821068986712,38
African,Low-income,diab_tx_std,1990,15.354710852631579,15.846727,4.2153260172933,38
African,Low-income,diab_tx_std,1991,15.36270279736842,15.988539,4.233269370204311,38
African,Low-income,diab_tx_std,1992,15.380652171052631,16.136618499999997,4.256858333884945,38
African,Low-income,diab_tx_std,1993,15.407810778947368,16.295479,4.285377248345691,38
African,Low-income,diab_tx_std,1994,15.442851576315789,16.363323,4.318127519228551,38
African,Low-income,diab_tx_std,1995,15.485561728947369,16.3123035,4.356725095410469,38
African,Low-income,diab_tx_std,1996,15.53407822631579,16.2732665,4.398736480354963,38
African,Low-income,diab_tx_std,1997,15.587670528947369,16.2435735,4.444314143113486,38
African,Low-income,diab_tx_std,1998,15.645969968421053,16.222435500000003,4.493145771124347,38
African,Low-income,diab_tx_std,1999,15.70945594473684,16.211048499999997,4.543734433185077,38
African,Low-income,diab_tx_std,2000,15.776923452631578,16.208005,4.596464692508134,38
African,Low-income,diab_tx_std,2001,15.849642660526316,16.2151435,4.65153346321765,38
African,Low-income,diab_tx_std,2002,15.926201321052632,16.233513000000002,4.706859662000689,38
African,Low-income,diab_tx_std,2003,16.007287492105263,16.260555,4.763183658130705,38
African,Low-income,diab_tx_std,2004,16.09200062368421,16.294705,4.8193382342798055,38
African,Low-income,diab_tx_std,2005,16.178367573684213,16.335410500000002,4.874838980686426,38
African,Low-income,diab_tx_std,2006,16.264694813157895,16.376638,4.9281544274982405,38
African,Low-income,diab_tx_std,2007,16.351746773684212,16.417486500000003,4.97919550717919,38
African,Low-income,diab_tx_std,2008,16.440327265789474,16.467792,5.026957137486521,38
African,Low-income,diab_tx_std,2009,16.536048281578946,16.533223,5.074133124134644,38
African,Low-income,diab_tx_std,2010,16.640474363157892,16.6146575,5.119680235079017,38
African,Low-income,diab_tx_std,2011,16.752434552631577,16.707164,5.161934289896428,38
African,Low-income,diab_tx_std,2012,16.87179544473684,16.677602,5.200745078918862,38
African,Low-income,diab_tx_std,2013,16.99761057894737,16.831426999999998,5.237400216643262,38
African,Low-income,diab_tx_std,2014,17.12824914736842,17.018169,5.272675195998659,38
African,Low-income,diab_tx_std,2015,17.26239793157895,17.179799,5.307652635294659,38
African,Low-income,diab_tx_std,2016,17.40115417894737,17.3380875,5.343080304100153,38
African,Low-income,diab_tx_std,2017,17.544795068421053,17.480339999999998,5.380075814450482,38
African,Low-income,diab_tx_std,2018,17.696011292105265,17.627377000000003,5.419460808570889,38
African,Low-income,diab_tx_std,2019,17.85912995,17.789270000000002,5.462744048927211,38
African,Low-income,diab_tx_std,2020,18.03553098947368,17.966558,5.510268614488698,38
African,Low-income,diab_tx_std,2021,18.227453289473686,18.1850715,5.562171199590392,38
African,Low-income,diab_tx_std,2022,18.435232089473683,18.397854,5.6182168205818215,38
African,Low-income,htn_ctrl_crude,1990,1.773684210526316,1.65,0.7254762501100116,38
African,Low-income,htn_ctrl_crude,1991,1.7473684210526317,1.65,0.7225094564443385,38
African,Low-income,htn_ctrl_crude,1992,1.736842105263158,1.65,0.7261230082045994,38
African,Low-income,htn_ctrl_crude,1993,1.736842105263158,1.65,0.7197676249005005,38
African,Low-income,htn_ctrl_crude,1994,1.7578947368421052,1.7,0.7339753213862049,38
African,Low-income,htn_ctrl_crude,1995,1.8026315789473684,1.7,0.7564093136567189,38
African,Low-income,htn_ctrl_crude,1996,1.844736842105263,1.8,0.7797079731994788,38
African,Low-income,htn_ctrl_crude,1997,1.918421052631579,1.85,0.805674222659706,38
African,Low-income,htn_ctrl_crude,1998,1.9973684210526317,1.95,0.8581837647677524,38
African,Low-income,htn_ctrl_crude,1999,2.094736842105263,2.05,0.8880429038883848,38
African,Low-income,htn_ctrl_crude,2000,2.194736842105263,2.1500000000000004,0.9480983437475172,38
African,Low-income,htn_ctrl_crude,2001,2.318421052631579,2.25,1.0072320281165243,38
African,Low-income,htn_ctrl_crude,2002,2.4526315789473685,2.3499999999999996,1.0579778882135442,38
African,Low-income,htn_ctrl_crude,2003,2.610526315789474,2.55,1.1450928142918444,38
African,Low-income,htn_ctrl_crude,2004,2.781578947368421,2.6500000000000004,1.2244922308159376,38
African,Low-income,htn_ctrl_crude,2005,2.9789473684210526,2.8499999999999996,1.317482836389938,38
African,Low-income,htn_ctrl_crude,2006,3.1789473684210527,3.05,1.4186323628547437,38
African,Low-income,htn_ctrl_crude,2007,3.4105263157894736,3.3,1.524358876962787,38
African,Low-income,htn_ctrl_crude,2008,3.6605263157894736,3.55,1.631702720951042,38
African,Low-income,htn_ctrl_crude,2009,3.9342105263157894,3.8,1.7436024087750628,38
African,Low-income,htn_ctrl_crude,2010,4.25,4.15,1.873535464071907,38
African,Low-income,htn_ctrl_crude,2011,4.592105263157895,4.4,1.9976177134679047,38
African,Low-income,htn_ctrl_crude,2012,4.971052631578948,4.8,2.133884656415332,38
African,Low-income,htn_ctrl_crude,2013,5.36578947368421,5.15,2.281331559464894,38
African,Low-income,htn_ctrl_crude,2014,5.810526315789474,5.550000000000001,2.4201618746044167,38
African,Low-income,htn_ctrl_crude,2015,6.28421052631579,6.050000000000001,2.5621492578196263,38
African,Low-income,htn_ctrl_crude,2016,6.78421052631579,6.55,2.7030039661397613,38
African,Low-income,htn_ctrl_crude,2017,7.331578947368421,7.05,2.849950712059145,38
African,Low-income,htn_ctrl_crude,2018,7.939473684210526,7.7,3.0133522209321755,38
African,Low-income,htn_ctrl_crude,2019,8.605263157894736,8.4,3.1803405706138554,38
African,Low-income,htn_ctrl_std,1990,1.7157894736842105,1.65,0.6466237954631541,38
African,Low-income,htn_ctrl_std,1991,1.6763157894736842,1.65,0.6373230376650048,38
African,Low-income,htn_ctrl_std,1992,1.6710526315789473,1.65,0.6366754422597682,38
African,Low-income,htn_ctrl_std,1993,1.6842105263157894,1.65,0.6470416318906501,38
African,Low-income,htn_ctrl_std,1994,1.713157894736842,1.7,0.6633946494221479,38
African,Low-income,htn_ctrl_std,1995,1.7552631578947369,1.7,0.6876113643154135,38
African,Low-income,htn_ctrl_std,1996,1.8105263157894735,1.8,0.7035775274456968,38
African,Low-income,htn_ctrl_std,1997,1.892105263157895,1.9,0.7419410550446306,38
African,Low-income,htn_ctrl_std,1998,1.9736842105263157,2.0,0.7793567030280583,38
African,Low-income,htn_ctrl_std,1999,2.0789473684210527,2.1,0.8292484043240413,38
African,Low-income,htn_ctrl_std,2000,2.181578947368421,2.1500000000000004,0.863636329605858,38
African,Low-income,htn_ctrl_std,2001,2.3131578947368423,2.3,0.9288676781892228,38
African,Low-income,htn_ctrl_std,2002,2.4631578947368418,2.4,1.0025429970240352,38
African,Low-income,htn_ctrl_std,2003,2.6184210526315788,2.55,1.0631049026974726,38
African,Low-income,htn_ctrl_std,2004,2.805263157894737,2.7,1.1554681672954048,38
African,Low-income,htn_ctrl_std,2005,3.0078947368421054,2.95,1.2427914479971263,38
African,Low-income,htn_ctrl_std,2006,3.2289473684210526,3.2,1.3436352253408186,38
African,Low-income,htn_ctrl_std,2007,3.4815789473684213,3.4,1.4459365735328582,38
African,Low-income,htn_ctrl_std,2008,3.7552631578947366,3.6500000000000004,1.5540178732877772,38
African,Low-income,htn_ctrl_std,2009,4.0552631578947365,3.95,1.6798805247769542,38
African,Low-income,htn_ctrl_std,2010,4.397368421052631,4.2,1.797819526478292,38
African,Low-income,htn_ctrl_std,2011,4.760526315789474,4.6,1.9338435993782768,38
African,Low-income,htn_ctrl_std,2012,5.178947368421053,5.0,2.0779613053048513,38
African,Low-income,htn_ctrl_std,2013,5.631578947368421,5.45,2.226511665431279,38
African,Low-income,htn_ctrl_std,2014,6.118421052631579,5.95,2.365158729963633,38
African,Low-income,htn_ctrl_std,2015,6.63421052631579,6.45,2.507100868591371,38
African,Low-income,htn_ctrl_std,2016,7.189473684210526,7.0,2.6619226412383608,38
African,Low-income,htn_ctrl_std,2017,7.792105263157896,7.6,2.8163980810216374,38
African,Low-income,htn_ctrl_std,2018,8.457894736842105,8.25,2.986603564834989,38
African,Low-income,htn_ctrl_std,2019,9.205263157894738,8.95,3.1675676889391617,38
African,Low-income,htn_tx_crude,1990,6.828947368421052,6.5,3.077899239235225,38
African,Low-income,htn_tx_crude,1991,6.9526315789473685,6.699999999999999,3.1397828158755994,38
African,Low-income,htn_tx_crude,1992,7.113157894736842,6.9,3.197479670719693,38
African,Low-income,htn_tx_crude,1993,7.292105263157896,7.15,3.274090059596701,38
African,Low-income,htn_tx_crude,1994,7.502631578947369,7.4,3.343851707085082,38
African,Low-income,htn_tx_crude,1995,7.726315789473685,7.75,3.446242310073968,38
African,Low-income,htn_tx_crude,1996,7.976315789473685,8.05,3.548919455691718,38
African,Low-income,htn_tx_crude,1997,8.244736842105263,8.350000000000001,3.6653009439822704,38
African,Low-income,htn_tx_crude,1998,8.534210526315789,8.75,3.7731108618886915,38
African,Low-income,htn_tx_crude,1999,8.85,9.1,3.905003720107582,38
African,Low-income,htn_tx_crude,2000,9.186842105263159,9.5,4.035998222258171,38
African,Low-income,htn_tx_crude,2001,9.555263157894737,9.9,4.187929719357962,38
African,Low-income,htn_tx_crude,2002,9.952631578947368,10.350000000000001,4.352988215138881,38
African,Low-income,htn_tx_crude,2003,10.363157894736842,10.75,4.522282433332518,38
African,Low-income,htn_tx_crude,2004,10.81578947368421,11.2,4.712119298023461,38
African,Low-income,htn_tx_crude,2005,11.281578947368422,11.6,4.8969850218690345,38
African,Low-income,htn_tx_crude,2006,11.75263157894737,12.1,5.097945364720823,38
African,Low-income,htn_tx_crude,2007,12.244736842105263,12.5,5.295520665436538,38
African,Low-income,htn_tx_crude,2008,12.744736842105263,12.95,5.4777040647307835,38
African,Low-income,htn_tx_crude,2009,13.276315789473685,13.4,5.665611496326898,38
African,Low-income,htn_tx_crude,2010,13.831578947368422,13.9,5.856994214042609,38
African,Low-income,htn_tx_crude,2011,14.405263157894737,14.4,6.032656506338715,38
African,Low-income,htn_tx_crude,2012,14.984210526315788,14.899999999999999,6.201417724385176,38
African,Low-income,htn_tx_crude,2013,15.592105263157896,15.45,6.363892297785167,38
African,Low-income,htn_tx_crude,2014,16.210526315789473,16.0,6.511270456581284,38
African,Low-income,htn_tx_crude,2015,16.847368421052632,16.65,6.637108489684396,38
African,Low-income,htn_tx_crude,2016,17.507894736842104,17.35,6.767584965029288,38
African,Low-income,htn_tx_crude,2017,18.178947368421053,18.05,6.905429039051177,38
African,Low-income,htn_tx_crude,2018,18.88157894736842,18.799999999999997,7.032198351565534,38
African,Low-income,htn_tx_crude,2019,19.61315789473684,19.6,7.1437430968544,38
African,Low-income,htn_tx_std,1990,7.055263157894737,6.699999999999999,3.0095072209017917,38
